sub_id,query_id,dataset,op_count_filter,op_count_join,op_count_traversal,op_count_aggregate,op_count_map,ast_depth,has_traversal,max_hops,input_cardinality_log,output_cardinality_log,selectivity,avg_degree,max_degree,degree_skew,num_projected_columns,has_index,join_fanout,estimated_shuffle_bytes_log,estimated_traversal_ops,hist_avg_runtime_ms,hist_runtime_variance,num_tables_joined,sql_median_ms,sql_std_ms,graph_median_ms,graph_std_ms,speedup,label,label_source,sql_status,graph_status,sql_failures,graph_failures,fallback_applied,fallback_reason,semantic_penalty,source_row_id
sub_0_r0,q_snb_bi_0074,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,200.78,3.13,602.34,0.0,0.333,SQL,real_measurement,,,,,,,,5fc5f1d6db9a4af75458ec0387e49aed47d693a1158f5ea122d1d8e4c00362e7
sub_0_r0,q_snb_bi_0075,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,229.87,27.42,689.61,0.0,0.333,SQL,real_measurement,,,,,,,,a187dbff36454545b934fbfbbe3722e3fca4c6cfa04f64de4892ad0b3dfc6e36
sub_0_r0,q_snb_bi_0076,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,233.07,21.53,699.21,0.0,0.333,SQL,real_measurement,,,,,,,,3d66e55816681c681a54e1856d6a7f6c9aaea259da85443c46d8186daf3162d5
sub_0_r0,q_snb_bi_0077,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,234.89,38.87,704.67,0.0,0.333,SQL,real_measurement,,,,,,,,3e2da6f6d915e5b60ab5535d1cc44d38b4b3a7a286c1728a85d3066b656a0268
sub_0_r0,q_snb_bi_0078,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,178.35,8.93,535.05,0.0,0.333,SQL,real_measurement,,,,,,,,e20b82d48956ae1911aaa9a5809cfe898cf4b217d659f8891eebd85a94c664dd
sub_0_r0,q_snb_bi_0079,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,185.57,10.2,556.71,0.0,0.333,SQL,real_measurement,,,,,,,,cd040d6ddbb6d8809c0ac6e17f0b119fb33eb99edca554543da4e42833c80236
sub_0_r0,q_snb_bi_0080,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,164.11,7.6,492.33,0.0,0.333,SQL,real_measurement,,,,,,,,6a2c7529662a5e98c9ed66817ab3addbb8fceefeb0ecedcaf57fbee431070f4c
sub_0_r0,q_snb_bi_0081,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,313.25,76.28,939.75,0.0,0.333,SQL,real_measurement,,,,,,,,a1f955f30b38d353bed98cee008d95d752051255dd6d09cbf8c1a11b39c9cbe7
sub_0_r0,q_snb_bi_0082,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,195.25,21.57,585.75,0.0,0.333,SQL,real_measurement,,,,,,,,57f6c6507c22ecce57ae2fbbddee1f192d6bb1428450330c1484aeba79390760
sub_0_r0,q_snb_bi_0083,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,208.74,22.18,626.22,0.0,0.333,SQL,real_measurement,,,,,,,,0a4028234cfacc576b9b895efae9211af79eed4a79a762e2be7d55182e4fe7a5
sub_0_r0,q_snb_bi_0084,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,287.14,35.26,861.42,0.0,0.333,SQL,real_measurement,,,,,,,,01d90982d466263c8de749c4157f98d4b8b7065bc85967cd1646550b33464fd5
sub_0_r0,q_snb_bi_0085,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,299.58,40.82,898.74,0.0,0.333,SQL,real_measurement,,,,,,,,82785fd373e3e4e989aff3e47706c597218511c267a5f9a6067bc93ba437c6a4
sub_0_r0,q_snb_bi_0086,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,252.62,10.01,757.86,0.0,0.333,SQL,real_measurement,,,,,,,,41352c9e7ca3693e2cd2295adb71dd3112fcde88ccdf5aeadeca8cb999969c4c
sub_0_r0,q_snb_bi_0087,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,215.21,3.47,645.63,0.0,0.333,SQL,real_measurement,,,,,,,,b90bdf1e3bef6537b243540a6dfeb21b6ae3a273be7b915df19606acc52d20e8
sub_0_r0,q_snb_bi_0088,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,279.06,36.43,837.18,0.0,0.333,SQL,real_measurement,,,,,,,,659f6d5eda48d81e1fee8a0286ec4b6b86baa9455cd9ba36438b3dc656d7b858
sub_0_r0,q_snb_bi_0089,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,240.55,4.36,721.65,0.0,0.333,SQL,real_measurement,,,,,,,,32df5c9c4fb016f4898b4d0b583cbc97135dc0ec49e686c7c52a61d237027e91
sub_0_r0,q_snb_bi_0090,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,232.79,13.33,698.37,0.0,0.333,SQL,real_measurement,,,,,,,,916544e90a42fab9977329551596bc3464ea3ef7d3ac726f49d3c42243fe25e7
sub_0_r0,q_snb_bi_0091,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,236.27,36.71,708.81,0.0,0.333,SQL,real_measurement,,,,,,,,b51a42871a7119d0d14c846cf654575ec07c6c2896462ea4b50678658cfca0ed
sub_0_r0,q_snb_bi_0092,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,206.63,21.95,619.89,0.0,0.333,SQL,real_measurement,,,,,,,,e14a8bc1a815d972acc5c5d4d2aef217d258743931f2a8833d852c73eba7b42a
sub_0_r0,q_snb_bi_0093,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,260.04,14.05,780.12,0.0,0.333,SQL,real_measurement,,,,,,,,041d018ebf56ff29f3d4f9c7c7c30558112271adf177f18dc095e8f92d8c9eaa
sub_0_r0,q_snb_bi_0094,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,270.15,13.33,810.45,0.0,0.333,SQL,real_measurement,,,,,,,,3fc330d7639f095697d904ad7ca7cc92837a1f979634b47a2798c60a27ff448b
sub_0_r0,q_snb_bi_0095,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,317.22,22.21,951.66,0.0,0.333,SQL,real_measurement,,,,,,,,34beef549cb870ffdb8b27d52e21f214506789d0032c76c321c086bec2c2b1f7
sub_0_r0,q_snb_bi_0096,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,379.45,38.55,1138.35,0.0,0.333,SQL,real_measurement,,,,,,,,a22387f3d8d414c21d9842eeeec97241b8d16ea52e92d7d55f3f15fa9a74c3c7
sub_0_r0,q_snb_real_0001,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,73.96,18.33,91.99,9.28,0.804,SQL,real_measurement,,,,,,,,e990c3b4adca44ecaf8a8e86cba3ef2ac676cd7943ea958e80ee85d39469d530
sub_1_r0,q_snb_real_0001,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,97.23,5.29,291.69,0.0,0.333,SQL,real_measurement,,,,,,,,81ffb6d9d95046907c333d9909cda868f9ae55ab1cfb75aa908bc9a5a33500c5
sub_0_r0,q_snb_real_0002,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,42.27,3.08,95.94,14.07,0.441,SQL,real_measurement,,,,,,,,d22e2e7797563a57c77c3e02e513155d2b360ef2702777e93dfe4ea91c463354
sub_1_r0,q_snb_real_0002,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,189.81,1.4,569.43,0.0,0.333,SQL,real_measurement,,,,,,,,2be66b5b60ec73298d4e393d2927f2f84bc32886c77182cee7349f14f9318f92
sub_0_r0,q_snb_real_0003,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,48.95,2.83,126.1,24.12,0.388,SQL,real_measurement,,,,,,,,f77028e2668dce4c25d20d907f444a7b5848295fa24bb318d05c2a10a31cb97b
sub_1_r0,q_snb_real_0003,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,201.7,21.19,605.1,0.0,0.333,SQL,real_measurement,,,,,,,,e266f58e7fc2d1471f6830c327fdef75704c86fe870d295b7a3864d5df2e37ec
sub_0_r0,q_snb_real_0004,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,49.61,7.02,77.42,10.39,0.641,SQL,real_measurement,,,,,,,,477d271ec182ca54225f65894aef6b599eb4aac3766320a4b7fc8cce01eadd78
sub_1_r0,q_snb_real_0004,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,117.16,20.64,351.48,0.0,0.333,SQL,real_measurement,,,,,,,,c5356e04f7f437cd78f71f84104fed7d21ab8168cb8e795b8e91dd2883da4866
sub_0_r0,q_snb_real_0005,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,53.24,0.12,62.05,1.22,0.858,SQL,real_measurement,,,,,,,,0d96ab6cf74761e9a9788e3f16257c60486159b3fa720804d55a1ef86bb749a4
sub_1_r0,q_snb_real_0005,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,134.64,6.88,403.92,0.0,0.333,SQL,real_measurement,,,,,,,,bf769acc0b1bf7492af26fb56fe629fe2cacf404cabfe9ae2cd9e4640c561045
sub_0_r0,q_snb_real_0006,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,36.0,2.79,62.35,1.81,0.577,SQL,real_measurement,,,,,,,,2e485260662d1cc1d0b381f48d38b3e51323811f6ea5675b49375e1a061ce447
sub_1_r0,q_snb_real_0006,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,128.47,11.83,385.41,0.0,0.333,SQL,real_measurement,,,,,,,,2f2e6f11e14d632845e9d76682e35608ddb3c829f94a1ef882cf0bdcb697ab71
sub_0_r0,q_snb_real_0007,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,36.81,1.21,78.86,3.52,0.467,SQL,real_measurement,,,,,,,,14e1a1aa8eebb3ff16bf9ba987e0223e9407cf8c5c9603af5fb89eeee74c9ec6
sub_1_r0,q_snb_real_0007,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,74.08,2.33,222.24,0.0,0.333,SQL,real_measurement,,,,,,,,aca554f4f7ae6bee4bc0bd3404debc9c769b40f1a07e7a892b7b3e42c10e9f29
sub_0_r0,q_snb_real_0008,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,42.82,3.37,81.44,4.62,0.526,SQL,real_measurement,,,,,,,,a1b7563a0c664fc5666d333215b68ddf86247f55f8ba2bd5fbd4d5ba8760b91b
sub_1_r0,q_snb_real_0008,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,130.78,8.03,392.34,0.0,0.333,SQL,real_measurement,,,,,,,,d21b79e64751c0e8513114b042b576f812cc84f08176e50a695e33bc3eeebecd
sub_0_r0,q_snb_real_0009,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,38.32,4.23,72.21,5.88,0.531,SQL,real_measurement,,,,,,,,6db4f8680d0617a91ec3e9c2bbd2760516be10fba4cbe924b2c3ca9be3b3ddb2
sub_1_r0,q_snb_real_0009,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,117.67,6.94,353.01,0.0,0.333,SQL,real_measurement,,,,,,,,0bf5caeded80786527b3e295f77256882a2c529f0ec434723ed81528e8850927
sub_0_r0,q_snb_real_0010,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,64.42,17.28,70.95,2.52,0.908,SQL,real_measurement,,,,,,,,09c60e92603f6dd4f3f0943cccb88fbc4c93405ebdf65db8a2bea8e78254d9ee
sub_1_r0,q_snb_real_0010,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,72.16,2.54,216.48,0.0,0.333,SQL,real_measurement,,,,,,,,e27c56ad119a40a1bd38b4887195c03413b5801831f7bf2a6adc9768ab3083c1
sub_0_r0,q_snb_real_0011,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,52.23,2.02,82.38,4.19,0.634,SQL,real_measurement,,,,,,,,bcddb2c9ab1ed4fabf30fcd098d110cde6353771a236b928322a1c90d6bfeb64
sub_1_r0,q_snb_real_0011,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,114.35,5.03,343.05,0.0,0.333,SQL,real_measurement,,,,,,,,757b450243415955d5273127b0aab24ea3a5904cbbbbb4165858792c1c8f51e4
sub_0_r0,q_snb_real_0012,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,50.36,3.96,56.43,1.03,0.892,SQL,real_measurement,,,,,,,,89da5c789369276bbaeba999c89c9eee65eae64566f898a9cf342e7b800916f9
sub_1_r0,q_snb_real_0012,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,123.92,11.27,371.76,0.0,0.333,SQL,real_measurement,,,,,,,,1b2689477df5c33f4d254f284b383f01af353c2414e802ed010f3c0ded0c664c
sub_0_r0,q_snb_real_0013,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,52.73,8.58,57.41,1.48,0.918,SQL,real_measurement,,,,,,,,fb16436f7b1e3b3c3467de39be9dc6b808584a7080025484dd50e6d7c1e3d7af
sub_1_r0,q_snb_real_0013,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,85.7,4.6,257.1,0.0,0.333,SQL,real_measurement,,,,,,,,062373f9f15d679f903ca863b1dae3430e97e87a75551e9ff8ba5973410a0bad
sub_0_r0,q_snb_real_0014,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,30.7,0.67,86.29,10.95,0.356,SQL,real_measurement,,,,,,,,50dc5068eb0cc38dafea190d5b36b3efd6fb38ee57a6760df1ee01144c9536b0
sub_1_r0,q_snb_real_0014,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,135.83,13.33,407.49,0.0,0.333,SQL,real_measurement,,,,,,,,095f5e481fa00796e7f1983a7174bc047f2fa51e2d30cfabeefcb52915f7b427
sub_0_r0,q_snb_real_0015,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,42.98,5.31,64.08,0.24,0.671,SQL,real_measurement,,,,,,,,a75a8a74e85efebb7464bacd7dea9e260dad483e9c1ffcdfa11af9b8498b9ec5
sub_1_r0,q_snb_real_0015,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,137.53,10.11,412.59,0.0,0.333,SQL,real_measurement,,,,,,,,0cc775e378e901d0eea1d301599e7291e95d52476417383396ac0e6dea8d57a0
sub_0_r0,q_snb_real_0016,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,36.75,0.13,98.96,10.18,0.371,SQL,real_measurement,,,,,,,,af20a788f97b51495404df44f2aca2dda758846dc34c5db0b031fe11e7643e3b
sub_1_r0,q_snb_real_0016,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,87.48,2.08,262.44,0.0,0.333,SQL,real_measurement,,,,,,,,3981c00875949f9eea3b633350492c8329b4282cc67df7381dcdb1f68b8da8b1
sub_0_r0,q_snb_real_0017,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,51.91,10.52,58.59,1.32,0.886,SQL,real_measurement,,,,,,,,f5a21545dc4fc195a80286bd14ed2e8c965965f53a24bec83789ad46858f67d1
sub_1_r0,q_snb_real_0017,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,190.59,32.71,571.77,0.0,0.333,SQL,real_measurement,,,,,,,,e94e988d8cd24f890da7a6d3e24e51a5155b958f5fa263282140435d63ce5147
sub_0_r0,q_snb_real_0018,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,44.1,4.0,56.43,1.65,0.781,SQL,real_measurement,,,,,,,,924b6ef8b87318fbcab25d764a658fa41128327a228ac9c7d777b0decdcf7772
sub_1_r0,q_snb_real_0018,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,116.89,0.54,350.67,0.0,0.333,SQL,real_measurement,,,,,,,,2f3fb87328aee90ae230faaaf32475f3ea871d67a1c5477807293ca1ab50836c
sub_0_r0,q_snb_real_0019,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,41.06,5.15,60.76,4.08,0.676,SQL,real_measurement,,,,,,,,243723b94e06fbe8bc0f94aa2c547c6eb073e9af1fcaee9da5776c049ca5d853
sub_1_r0,q_snb_real_0019,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,79.14,6.05,237.42,0.0,0.333,SQL,real_measurement,,,,,,,,c74be3fdaf8bb1833a8db5e2cd213c04e0b241076bdbee2b282960d7f6067372
sub_0_r0,q_snb_real_0020,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,34.21,2.62,91.37,13.74,0.374,SQL,real_measurement,,,,,,,,0beafd3c021c58427d200ccfdb336b5bae211da577c6eed5a03002f6d4c0420e
