sub_id,query_id,dataset,op_count_filter,op_count_join,op_count_traversal,op_count_aggregate,op_count_map,ast_depth,has_traversal,max_hops,input_cardinality_log,output_cardinality_log,selectivity,avg_degree,max_degree,degree_skew,num_projected_columns,has_index,join_fanout,estimated_shuffle_bytes_log,estimated_traversal_ops,hist_avg_runtime_ms,hist_runtime_variance,num_tables_joined,sql_median_ms,sql_std_ms,graph_median_ms,graph_std_ms,speedup,label,label_source,sql_status,graph_status,sql_failures,graph_failures,fallback_applied,fallback_reason,semantic_penalty,source_row_id,resampled
sub_0_r0,q_snb_expand_h3_0042,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,133.37,6.54,178.46,39.93,0.747,SQL,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,b1ec7d42b2afaa854482430ae10c6b738fcd49ec838601e9334c03b3703dbd2d,0
sub_0_r0,q_snb_real_0003,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,248.35,0.0,163.09,0.0,1.523,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,fc0daa2b3338c4523981948adcc01817074d8dd799e68b3fbea64200e86b87c8,1
sub_0_r0,q_ogb_real_0049,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,1159.3101806640625,-1.0,-1.0,1.0,53.02,0.48,228.34,24.28,0.232,SQL,real_measurement,,,,,,,,75a61172e84e0bbd45332cbc5e045d5b932dab574f321d6e404a6d589e4662bd,0
sub_0_r0,q_snb_real_0093,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,41.4,2.33,76.8,3.79,0.539,SQL,real_measurement,,,,,,,,88130501eddfc8c11cfa55adf3b31e0759985252fdca969a26a92828559f5668,0
sub_0_r0,q_snb_bi_0039,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,261.39,26.1,784.17,0.0,0.333,SQL,real_measurement,,,,,,,,002e22593c9d37eb16dfa176c9d51f19f467c7ffe38c549f6ed55dcf0799a2cf,0
sub_0_r0,q_ogb_real_0006,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,68335.2890625,-1.0,-1.0,1.0,91.96,0.48,235.7,1.94,0.39,SQL,real_measurement,,,,,,,,7bd727ac04dfcde576e4259da957fc717ed431ae334b18c27750b04f501251a3,0
sub_0_r0,q_snb_expand_h3_0054,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,170.36,0.96,123.59,6.91,1.378,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,9ffe2b160a18415b35a56c2b454103e4cc689198c6284023746ff002d5595a2e,1
sub_1_r0,q_snb_real_0125,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,138.21,16.86,414.63,0.0,0.333,SQL,real_measurement,,,,,,,,a5f05180ee698990d5c0b0e45b1645d8ad718a2cac665a6d61fcffe672efa0da,0
sub_0_r0,q_snb_expand_h3_0027,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,4614.76,596.27,241.61,5.63,19.1,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,0010e899b6a8b8302bd21fb946e9f2360d05aea44d77537385e03b48ff361596,1
sub_1_r0,q_snb_expand_h3_0054,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,318.28,61.02,954.84,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0.0,0.0,0.0,none,0.0,0dd432bf22369fa132604e670f3158d545ee3760b09b9173a1f91c32da133f86,0
sub_1_r0,q_ogb_real_0049,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,4716.62,0.0,14149.86,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0.0,0.0,0.0,none,0.0,e18ba42efe3e681e300ae7e39f969c4a4bb0618b8d6c464954127acb37b29602,0
sub_0_r0,q_ogb_real_0013,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,68335.2890625,-1.0,-1.0,1.0,8567.5,0.0,578.63,0.0,14.807,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,25cae2afcc0464a76fc9f0a53dd352118a08301e86ebf6ae99b88e7f0a13caa5,1
sub_0_r0,q_snb_expand_h3_0001,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,656.3,27.08,240.58,2.11,2.728,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,efa47e1c7f082313f28ac58a7bf0759455dc789020e1827c62048f69cb6d8629,1
sub_0_r0,q_snb_expand_h3_0059,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,105.31,1.35,95.11,12.99,1.107,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,ff402051fc91002b498dd5ef10579151bf03cf0daf497412b3bacca45fa71f81,1
sub_1_r0,q_ogb_real_0052,ogb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,136.68,14.33,410.04,0.0,0.333,SQL,real_measurement,,,,,,,,35b0f6663e6d93811cd2afd7a53d22bf6f115fbfc999b7d04c8910c3d36b3cc2,0
sub_1_r0,q_snb_real_0009,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,223.66,0.0,670.98,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0.0,0.0,0.0,none,0.0,9ed5cba5f811d00f5bea269600fcc3755534d29455c152859bb0bf9b9e20ab47,0
sub_0_r0,q_snb_real_0198,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,23.58257484436035,-1.0,-1.0,1.0,38.55,1.89,61.17,2.38,0.63,SQL,real_measurement,,,,,,,,272e1e8c1db5dbfbd91c5a544ed17831da3a907b68e1e3e0012a59633abdd867,0
sub_0_r0,q_snb_real_0022,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,72324.89,1614.02,277.09,16.58,261.016,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,4e2193e20ca78635798620634f41361214c909aae2f500b46ca9659667f85464,1
sub_1_r0,q_snb_expand_h3_0063,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,440.66,51.3,1321.98,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0.0,0.0,0.0,none,0.0,ba73ba9b578b576681ddebf2780f881e39bed96fb5c095d6699e01f763eea0d3,0
sub_1_r0,q_snb_real_0199,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,97.74,5.94,293.22,0.0,0.333,SQL,real_measurement,,,,,,,,fe907ede40340f310cd40747bb7c6d5757c85b7b387626abacdd02fc48a10837,0
sub_1_r0,q_snb_real_0126,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,134.04,6.93,402.12,0.0,0.333,SQL,real_measurement,,,,,,,,1afbe87e1c291bdf8f7c4c9e762cd614d1f118cf5b4c11b222a2c70b2ce11599,0
sub_0_r0,q_snb_expand_h3_0003,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,308.25,20.24,183.34,34.8,1.681,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,2269688276cec14d7de6062719632598d0ad280a05f884df2091f69766281e7e,1
sub_1_r0,q_snb_expand_h3_0005,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,289.8,19.63,869.4,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0.0,0.0,0.0,none,0.0,3909f2fe902d012e7092d8dedd95799d2582cbcaf376220880ccf98e54e96c90,0
sub_0_r0,q_snb_expand_h3_0062,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,158.25,19.67,93.96,13.29,1.684,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,08effc19b6e838a1f19c685501b816703824b160a95da5679e46794083c6c276,1
sub_0_r0,q_snb_expand_h3_0076,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,249.19,41.8,68.03,1.12,3.663,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,7fd9a35c562b894bbd6a54cea13a643c1bffa23e535c0b4e789beb18538323c7,1
sub_0_r0,q_snb_real_0179,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,49.35,0.92,87.05,6.07,0.567,SQL,real_measurement,,,,,,,,92cc36c6b60edce71a81eb8d25ca3c66e19d61e6b830d7b49b3ec60ee567dcea,0
sub_0_r0,q_snb_real_0160,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,33.8,1.15,63.05,1.73,0.536,SQL,real_measurement,,,,,,,,4fa97f50500e6a6ee359aff43f28ad12e697c12ec450ea0c88533901172cb464,0
sub_0_r0,q_snb_real_0007,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,36.81,1.21,78.86,3.52,0.467,SQL,real_measurement,,,,,,,,14e1a1aa8eebb3ff16bf9ba987e0223e9407cf8c5c9603af5fb89eeee74c9ec6,0
sub_0_r0,q_ogb_real_0043,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,68335.2890625,-1.0,-1.0,1.0,429.98,0.0,373.56,0.0,1.151,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,63b4a29f3ac10af4cf7106facff82b2da9b3863d4fe01a73f232c245682493b6,1
sub_0_r0,q_snb_real_0103,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,36.25,1.94,59.19,1.07,0.612,SQL,real_measurement,,,,,,,,291dc896bc9aeaafad3f53730ba650d3e86111d39c2f038511d3a69c69780037,0
sub_1_r0,q_snb_real_0166,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,72.97,3.09,218.91,0.0,0.333,SQL,real_measurement,,,,,,,,6374ad029575855030c1fb0ec6cb673c1208d57a3ef98dcb92125716f4c65b67,0
sub_0_r0,q_snb_expand_h3_0069,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,221.7,55.11,110.17,16.63,2.012,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,8a03761d98654932998cc3bd8a894e0c7b42e75b7fc9b867feaa98a9c24b1e5a,1
sub_0_r0,q_snb_real_0009,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,38.32,4.23,72.21,5.88,0.531,SQL,real_measurement,,,,,,,,6db4f8680d0617a91ec3e9c2bbd2760516be10fba4cbe924b2c3ca9be3b3ddb2,0
sub_0_r0,q_snb_expand_h3_0052,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,190.44,22.35,93.17,6.87,2.044,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,0f01b1be83d1b98da9f107a11539ba14c6169adcb45b891c4bee4fa65522e7a3,1
sub_0_r0,q_snb_real_0004,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,279.17,0.0,124.59,0.0,2.241,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,b4e8a76d78afe93297dabdcdda3062083ad6003f1423a212fb1b84eb2e85a01c,1
sub_0_r0,q_snb_real_0153,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,38.55,4.56,66.17,5.89,0.583,SQL,real_measurement,,,,,,,,aeadb3da9ac3dddbcd95b8bbe7d91a55ffa991a80f74ae8629693c1f3a81fcd1,0
sub_0_r0,q_snb_expand_h3_0060,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,153.26,9.08,119.93,18.03,1.278,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,6ccb9b62dd4dcc9271859cd891ce9ffedf77e8171e23fb28a8c8259c24fb6284,1
sub_0_r0,q_snb_expand_h3_0014,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,370.26,39.49,116.62,3.76,3.175,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,dfcfa78d237893a2b632daa15fb00efc0f49667e125a3c34d8a35bf1fc410ee7,1
sub_0_r0,q_snb_bi_0016,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,271.66,39.79,814.98,0.0,0.333,SQL,real_measurement,,,,,,,,8024f92b961a097364446521d42fe9e965c296fd4d37ece06bbefad848a765d3,0
sub_0_r0,q_snb_real_0064,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,45.9,4.92,131.64,11.26,0.349,SQL,real_measurement,,,,,,,,aca77ad0458466c7dba4d8aaf3c425c9ae42b51854ab2ade5a685af94c9f5c6b,0
sub_0_r0,q_snb_real_0022,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,72324.89,1614.02,277.09,16.58,261.016,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,4e2193e20ca78635798620634f41361214c909aae2f500b46ca9659667f85464,1
sub_1_r0,q_snb_real_0165,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,127.43,4.2,382.29,0.0,0.333,SQL,real_measurement,,,,,,,,735bf16c8faaf93593cef886b77ce1a31704901a08d604a2ecfcab0ca285aa78,0
sub_0_r0,q_snb_bi_0061,snb_bi_real_queries,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.2307043075561523,0.3010300099849701,0.0010000000474974,0.0,0.0,0.0,3.0,0.0,1.0,1.3979400396347046,0.0,-1.0,-1.0,3.0,208.58,4.64,625.74,0.0,0.333,SQL,real_measurement,,,,,,,,95cea34cd1ee8512561031cc6520353c7ad0a99c5b874831dba46c9b1b1b0b1b,0
sub_0_r0,q_snb_real_0158,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,30.19,0.03,63.34,3.39,0.477,SQL,real_measurement,,,,,,,,3341937937f6b36c3dc30b00bdda5fc7aa569febbcb5c480e48ffb2746ecb523,0
sub_0_r0,q_snb_real_0042,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,32.88,2.13,73.15,3.83,0.449,SQL,real_measurement,,,,,,,,06bd158e0e4b2646e2da539df2350dd9cd845ecb211fb105ef547cc2c58b61b8,0
sub_0_r0,q_snb_real_0132,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,38.79,0.9,61.36,1.0,0.632,SQL,real_measurement,,,,,,,,b49fe64241d90a4a9473c647524fd5745ec6367e53fe8338c81d4ed2ba199c48,0
sub_1_r0,q_snb_real_0101,snb_real_queries,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.235672473907471,0.0,-1.0,-1.0,2.0,124.06,5.22,372.18,0.0,0.333,SQL,real_measurement,,,,,,,,3c17d177d1844940fd59ebc577030b49e2ce915a8ae8163e823b4e11699e6e6c,0
sub_0_r0,q_snb_expand_h3_0012,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,300.17,36.21,111.92,8.07,2.682,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,7de8368d377461b3d43c0cf8716c3bb06a7a8e338a99bc445b408ad7d75825e5,1
sub_0_r0,q_snb_expand_h3_0074,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,180.54,9.17,138.97,33.82,1.299,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,20e9b114bd5e05bbf330bce2b935ce82e7b0588be793f89004dc3093b9577313,1
sub_0_r0,q_snb_expand_h3_0068,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,312.14,57.84,146.04,8.15,2.137,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,213eac880061170a936c46bacdb8eb04bc4dd9374c5154ec8342e9567b9b8162,1
sub_1_r0,q_snb_real_0097,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,128.59,26.84,385.77,0.0,0.333,SQL,real_measurement,,,,,,,,34c34c8ec1607ecf9324eb49389c7203ef97fbf8d479900a8f4b0253ef7d1aaf,0
sub_0_r0,q_snb_expand_h3_0069,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,556.1378173828125,-1.0,-1.0,1.0,221.7,55.11,110.17,16.63,2.012,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,8a03761d98654932998cc3bd8a894e0c7b42e75b7fc9b867feaa98a9c24b1e5a,1
sub_0_r0,q_ogb_real_0071,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,524647.6875,-1.0,-1.0,1.0,65.71,5.08,143.68,16.35,0.457,SQL,real_measurement,,,,,,,,e70a8e414efe43b2efc883d649409f97799e742aafcb9494d9aa9218c21dc297,0
sub_1_r0,q_snb_expand_h3_0060,snb_real_queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8555190563201904,3.8555190563201904,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.059582233428955,0.0,-1.0,-1.0,1.0,184.75,10.02,554.25,0.0,0.333,SQL,real_measurement,ok,not_applicable_penalized,0.0,0.0,0.0,none,0.0,35d463e02ba2fa80685c0caf11db3c843c62047c9d2f182b8b168282e45f3354,0
sub_0_r0,q_snb_real_0191,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,309289.28125,-1.0,-1.0,1.0,40.02,0.75,75.36,7.07,0.531,SQL,real_measurement,,,,,,,,b57c66f771c29311d9863c5e71250a165282e2cbf8a6bcda1affe01aed10d16b,0
sub_0_r0,q_snb_expand_h3_0088,snb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.1872386932373047,0.3010300099849701,0.0010000000474974,23.58257484436035,391.0,1.3573168516159058,1.0,0.0,1.0,0.9542425274848938,13115.162109375,-1.0,-1.0,1.0,191.3,22.93,187.22,59.08,1.022,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,d30e5535473698daffc1bc8a904df75ef48760b340b52edfe53ff5862d5f2f6c,1
sub_0_r0,q_ogb_real_0007,ogb_real_queries,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.1815690994262695,2.1818435192108154,0.0010000000474974,7.677550792694092,436.0,1.1782097816467283,1.0,0.0,1.0,3.082426309585572,68335.2890625,-1.0,-1.0,1.0,4786.5,0.0,393.44,0.0,12.166,GRAPH,real_measurement,ok,ok,0.0,0.0,0.0,none,0.0,2c5a3e99c6d742ddea40d461757cfb02922f4c64790397e2959301a0d5df9f08,1
